ID,AA,AC,AD,AE,AF,AG,AH,AI,AK,AL,AM,AN,AP,AQ,AR,AS,AT,AV,AW,AY,CA,CC,CD,CE,CF,CG,CH,CI,CK,CL,CM,CN,CP,CQ,CR,CS,CT,CV,CW,CY,DA,DC,DD,DE,DF,DG,DH,DI,DK,DL,DM,DN,DP,DQ,DR,DS,DT,DV,DW,DY,EA,EC,ED,EE,EF,EG,EH,EI,EK,EL,EM,EN,EP,EQ,ER,ES,ET,EV,EW,EY,FA,FC,FD,FE,FF,FG,FH,FI,FK,FL,FM,FN,FP,FQ,FR,FS,FT,FV,FW,FY,GA,GC,GD,GE,GF,GG,GH,GI,GK,GL,GM,GN,GP,GQ,GR,GS,GT,GV,GW,GY,HA,HC,HD,HE,HF,HG,HH,HI,HK,HL,HM,HN,HP,HQ,HR,HS,HT,HV,HW,HY,IA,IC,ID,IE,IF,IG,IH,II,IK,IL,IM,IN,IP,IQ,IR,IS,IT,IV,IW,IY,KA,KC,KD,KE,KF,KG,KH,KI,KK,KL,KM,KN,KP,KQ,KR,KS,KT,KV,KW,KY,LA,LC,LD,LE,LF,LG,LH,LI,LK,LL,LM,LN,LP,LQ,LR,LS,LT,LV,LW,LY,MA,MC,MD,ME,MF,MG,MH,MI,MK,ML,MM,MN,MP,MQ,MR,MS,MT,MV,MW,MY,NA,NC,ND,NE,NF,NG,NH,NI,NK,NL,NM,NN,NP,NQ,NR,NS,NT,NV,NW,NY,PA,PC,PD,PE,PF,PG,PH,PI,PK,PL,PM,PN,PP,PQ,PR,PS,PT,PV,PW,PY,QA,QC,QD,QE,QF,QG,QH,QI,QK,QL,QM,QN,QP,QQ,QR,QS,QT,QV,QW,QY,RA,RC,RD,RE,RF,RG,RH,RI,RK,RL,RM,RN,RP,RQ,RR,RS,RT,RV,RW,RY,SA,SC,SD,SE,SF,SG,SH,SI,SK,SL,SM,SN,SP,SQ,SR,SS,ST,SV,SW,SY,TA,TC,TD,TE,TF,TG,TH,TI,TK,TL,TM,TN,TP,TQ,TR,TS,TT,TV,TW,TY,VA,VC,VD,VE,VF,VG,VH,VI,VK,VL,VM,VN,VP,VQ,VR,VS,VT,VV,VW,VY,WA,WC,WD,WE,WF,WG,WH,WI,WK,WL,WM,WN,WP,WQ,WR,WS,WT,WV,WW,WY,YA,YC,YD,YE,YF,YG,YH,YI,YK,YL,YM,YN,YP,YQ,YR,YS,YT,YV,YW,YY
Seq_1194,0,0,0,0,0,1.15,0,3.45,0,0,0,0,0,1.15,0,1.15,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,2.3,0,2.3,0,1.15,1.15,1.15,0,0,0,0,0,1.15,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,1.15,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,1.15,0,0,1.15,0,0,0,0,1.15,1.15,0,0,1.15,1.15,1.15,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,1.15,0,0,1.15,0,1.15,0,1.15,0,0,1.15,0,1.15,0,0,0,0,0,0,1.15,2.3,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,1.15,0,1.15,0,0,0,0,0,1.15,0,1.15,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,1.15,0,1.15,0,0,1.15,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,1.15,1.15,0,0,1.15,0,0,0,0,1.15,0,0,0,0,0,1.15,0,0,0,0,1.15,1.15,1.15,2.3,0,0,0,1.15,0,0,0,0,1.15,0,0,1.15,0,0,0,0,0,0,0,0,2.3,0,0,0,2.3,1.15,1.15,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,1.15,0,0,1.15,0,0,0,0,2.3,1.15,0,0,0,0,1.15,0,0,0,2.3,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0
Seq_1195,0,0,1.15,0,0,1.15,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,1.15,1.15,1.15,0,0,1.15,0,0,3.45,0,0,0,0,1.15,0,1.15,0,1.15,0,1.15,0,0,0,0,0,0,0,1.15,1.15,1.15,0,0,0,1.15,0,0,1.15,0,1.15,1.15,0,2.3,0,0,1.15,1.15,0,0,1.15,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,1.15,1.15,0,1.15,0,0,0,1.15,0,0,0,1.15,0,1.15,1.15,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,1.15,3.45,1.15,2.3,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,1.15,0,1.15,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,1.15,0,0,1.15,0,0,1.15,0,2.3,0,0,0,0,0,0,1.15,2.3,0,0,0,1.15,0,1.15,0,1.15,1.15,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,1.15,0,0,0,1.15,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,1.15,2.3,1.15,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,1.15,0,0,0,0,0,1.15,2.3,0,0,0,0,0,1.15,1.15,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,1.15,0,0,0,0,0,0,0
Seq_1196,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,2.17,0,0,4.35,2.17,0,0,2.17,0,0,0,2.17,0,0,0,0,0,0,2.17,0,2.17,2.17,0,2.17,0,0,0,0,2.17,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,2.17,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,2.17,0,0,0,2.17,0,0,2.17,2.17,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,2.17,6.52,2.17,0,0,0,0,0,0,0,0,4.35,0,0,2.17,2.17,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,2.17,0,2.17,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seq_1197,1.67,1.67,1.67,0,0,0,0,0,3.33,0,0,0,0,0,0,0,1.67,0,0,0,0,3.33,1.67,1.67,0,1.67,0,0,1.67,0,0,0,0,1.67,0,0,0,0,0,1.67,1.67,1.67,1.67,0,0,0,0,0,0,1.67,0,0,0,0,1.67,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,1.67,0,1.67,0,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,0,0,1.67,1.67,0,0,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1.67,0,0,3.33,1.67,1.67,0,0,1.67,0,0,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,0,1.67,0,1.67,1.67,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,1.67,0,0,1.67,0,0,0,1.67,0,0,0,0,0,0,1.67,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,1.67,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seq_1198,0,0,0,1.04,1.04,1.04,0,2.08,2.08,0,0,0,0,0,0,1.04,0,0,0,0,1.04,0,0,0,0,1.04,1.04,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,1.04,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,2.08,1.04,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,2.08,0,1.04,0,0,1.04,0,0,1.04,0,0,0,0,0,0,0,0,2.08,0,0,0,0,1.04,1.04,0,0,0,0,0,0,0,0,0,1.04,1.04,0,0,0,0,0,0,1.04,0,1.04,0,0,0,0,0,0,1.04,2.08,0,0,1.04,1.04,0,0,0,0,1.04,0,0,0,0,0,0,0,0,2.08,1.04,1.04,0,1.04,0,0,0,2.08,1.04,0,0,0,3.12,0,1.04,1.04,1.04,0,0,1.04,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,1.04,1.04,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,1.04,1.04,0,1.04,1.04,0,0,0,1.04,0,0,0,0,1.04,0,1.04,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,1.04,0,0,0,0,0,0,0,2.08,1.04,0,0,1.04,0,0,1.04,2.08,0,0,0,1.04,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,1.04,0,0,0,0,0,1.04,0,0,0,2.08,0,2.08,0,0,1.04,0,0,0,1.04,0,0,0,0,0,0,1.04,2.08,0,0,0,0,0,1.04,0,0,1.04,0,0,0,0,0,1.04,1.04,0,1.04,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0
Seq_1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,1.64,0,0,1.64,1.64,0,1.64,1.64,1.64,0,0,1.64,0,0,1.64,1.64,0,0,0,0,0,1.64,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,1.64,0,0,0,3.28,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,1.64,0,0,0,0,0,0,0,0,0,1.64,0,0,0,3.28,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,1.64,0,0,1.64,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,1.64,0,0,0,1.64,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,1.64,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,1.64,0,1.64,0,0,0,0,1.64,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,1.64,1.64,0,1.64,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,1.64,0,0,0,1.64,0,0,0,0,0,1.64,0,0,1.64,0,1.64,0,0,0,0,0,0,0,0,0,0,1.64,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,1.64,1.64,0,0,1.64,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0
Seq_1200,0,0,0,0,0,0,0,0,2.17,2.17,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,2.17,0,0,2.17,0,2.17,0,2.17,2.17,0,0,0,2.17,0,0,0,2.17,0,0,0,0,2.17,0,0,0,0,0,0,0,0,2.17,2.17,2.17,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,2.17,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,4.35,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,4.35,0,2.17,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,2.17,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0
Seq_1201,0,0,0,0,0,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,2.22,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,2.22,0,2.22,0,0,0,4.44,4.44,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,2.22,0,2.22,0,0,0,2.22,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,2.22,0,2.22,0,2.22,2.22,4.44,0,4.44,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,2.22,4.44,2.22,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,2.22,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,0,0,0,0,0,0,0,0,2.22,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seq_1202,0,0,0,0,0,0,0,0,0,0,0,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,0,0,0,1.64,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,1.64,0,0,3.28,0,0,0,1.64,0,1.64,0,0,0,3.28,1.64,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,1.64,0,0,0,1.64,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,1.64,1.64,0,0,0,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,1.64,0,0,1.64,0,0,1.64,1.64,0,0,1.64,0,1.64,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,3.28,0,0,1.64,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,1.64,0,0,0,1.64,0,3.28,0,1.64,1.64,1.64,0,0,0,0,0,0,0,0,0,0,0,3.28,1.64,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,0,0,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seq_1203,0,0,0,1.11,0,0,0,1.11,1.11,0,0,1.11,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,1.11,0,0,1.11,0,0,0,0,0,0,0,0,0,1.11,0,1.11,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,1.11,0,1.11,0,0,0,0,0,1.11,0,0,3.33,0,1.11,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,1.11,2.22,0,1.11,0,0,0,0,1.11,0,0,0,1.11,0,0,0,0,1.11,1.11,3.33,0,0,0,1.11,1.11,0,0,0,2.22,0,0,1.11,1.11,0,1.11,1.11,0,0,0,1.11,1.11,2.22,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,1.11,1.11,0,2.22,1.11,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,1.11,0,1.11,1.11,1.11,0,1.11,0,0,0,1.11,0,1.11,0,1.11,0,0,0,0,0,0,0,1.11,0,0,1.11,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,1.11,0,0,1.11,0,1.11,0,0,0,1.11,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,1.11,0,2.22,0,1.11,0,0,0,0,0,1.11,0,0,0,0,2.22,1.11,1.11,1.11,0,0,0,1.11,0,0,0,1.11,0,1.11,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0
Seq_1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,3.57,0,0,0,3.57,0,0,0,0,0,0,0,0,3.57,3.57,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,3.57,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,3.57,0,0,3.57,3.57,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,3.57,0,0,3.57,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seq_1205,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,1.69,0,1.69,0,0,1.69,0,0,0,1.69,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,1.69,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,3.39,0,0,1.69,0,1.69,1.69,1.69,1.69,0,0,0,0,1.69,0,0,1.69,0,0,1.69,0,0,0,3.39,0,0,0,3.39,0,0,0,0,0,0,0,1.69,0,0,1.69,0,0,0,1.69,0,0,0,1.69,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,1.69,0,0,0,0,0,0,0,0,0,0,1.69,0,1.69,0,0,0,1.69,1.69,0,1.69,0,0,0,1.69,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,1.69,0,0,0,0,0,1.69,0,0,0,0,0,1.69,0,1.69,0,0,0,0,0,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,1.69,0,0,0,0,0,0,0,0,0,3.39,0,0
Seq_1206,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,2.17,0,2.17,0,0,0,0,2.17,0,0,2.17,2.17,2.17,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,2.17,0,0,2.17,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,2.17,2.17,0,0,0,0,2.17,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,2.17,0,0,0,0,0,2.17,0,0,0,2.17,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,2.17,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,2.17,2.17,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,2.17,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,2.17,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0
